filename_and_fake,std,ci,fake,mos,num_ratings,count_1,count_2,count_3,count_4,count_5,filename
static/images/500px_cc0/medium/174489205_Keresztespok_Cross_Orbweaver.jpg0,1.2976222599091634,0.6671758026466983,0.0,2.0588235294117645,17,9,1,5,1,1,static/images/500px_cc0/medium/174489205_Keresztespok_Cross_Orbweaver.jpg
static/images/500px_cc0/medium/174489205_Keresztespok_Cross_Orbweaver.jpg1,1.1694644324747674,0.6012831280019325,1.0,2.3529411764705883,17,6,2,6,3,0,static/images/500px_cc0/medium/174489205_Keresztespok_Cross_Orbweaver.jpg
static/images/500px_cc0/medium/175868717_Shine_Bright_in_Midst_of_Darkness.jpg0,1.0357254813546264,0.6958098461083506,0.0,3.5454545454545454,11,0,2,3,4,2,static/images/500px_cc0/medium/175868717_Shine_Bright_in_Midst_of_Darkness.jpg
static/images/500px_cc0/medium/175868717_Shine_Bright_in_Midst_of_Darkness.jpg1,0.9674179220468452,0.5846047994230066,1.0,3.5384615384615383,13,0,2,4,5,2,static/images/500px_cc0/medium/175868717_Shine_Bright_in_Midst_of_Darkness.jpg
static/images/500px_cc0/medium/177177433_lone_tree.jpg0,0.9436504599035548,0.42954453944341875,0.0,3.0952380952380953,21,1,4,9,6,1,static/images/500px_cc0/medium/177177433_lone_tree.jpg
static/images/500px_cc0/medium/177177433_lone_tree.jpg1,1.2247448713915887,0.5574971815001897,1.0,3.0,21,2,6,6,4,3,static/images/500px_cc0/medium/177177433_lone_tree.jpg
static/images/500px_cc0/medium/178594907_broken_wing.jpg0,1.4337208778404378,0.7129726190379531,0.0,2.9444444444444446,18,3,6,1,5,3,static/images/500px_cc0/medium/178594907_broken_wing.jpg
static/images/500px_cc0/medium/178594907_broken_wing.jpg1,1.3228756555322951,0.6801599005733143,1.0,3.0,17,3,3,4,5,2,static/images/500px_cc0/medium/178594907_broken_wing.jpg
static/images/500px_cc0/medium/179537679_coffee_and_tea_and_film.jpg0,1.1972189997378648,0.8564388794001122,0.0,2.1,10,4,3,1,2,0,static/images/500px_cc0/medium/179537679_coffee_and_tea_and_film.jpg
static/images/500px_cc0/medium/179537679_coffee_and_tea_and_film.jpg1,1.1677484162422844,0.784504060608902,1.0,2.8181818181818183,11,2,2,3,4,0,static/images/500px_cc0/medium/179537679_coffee_and_tea_and_film.jpg
static/images/500px_cc0/medium/181321917_Mark_in_the_city.jpg0,1.1595018087284057,0.8294576263383635,0.0,2.3,10,3,3,2,2,0,static/images/500px_cc0/medium/181321917_Mark_in_the_city.jpg
static/images/500px_cc0/medium/181321917_Mark_in_the_city.jpg1,1.164500152881315,0.739888098029762,1.0,1.9166666666666667,12,6,3,1,2,0,static/images/500px_cc0/medium/181321917_Mark_in_the_city.jpg
static/images/500px_cc0/medium/194697987_Family.jpg0,1.0690449676496976,0.6172481875602891,0.0,2.7142857142857144,14,2,4,4,4,0,static/images/500px_cc0/medium/194697987_Family.jpg
static/images/500px_cc0/medium/194697987_Family.jpg1,0.8837151016885367,0.489385111317032,1.0,2.7333333333333334,15,1,5,6,3,0,static/images/500px_cc0/medium/194697987_Family.jpg
static/images/500px_cc0/medium/194901225_Frozen_Balaton.jpg0,1.2720777563426766,0.8545934649797344,0.0,3.272727272727273,11,1,2,3,3,2,static/images/500px_cc0/medium/194901225_Frozen_Balaton.jpg
static/images/500px_cc0/medium/194901225_Frozen_Balaton.jpg1,1.2692955176439846,0.9079993142412695,1.0,3.5,10,0,3,2,2,3,static/images/500px_cc0/medium/194901225_Frozen_Balaton.jpg
static/images/500px_cc0/medium/195782991_symmetry.jpg0,1.481365736219265,1.1386785044061263,0.0,2.7777777777777777,9,2,3,0,3,1,static/images/500px_cc0/medium/195782991_symmetry.jpg
static/images/500px_cc0/medium/195782991_symmetry.jpg1,1.629277586706898,1.0945635762398997,1.0,2.6363636363636362,11,4,2,1,2,2,static/images/500px_cc0/medium/195782991_symmetry.jpg
static/images/500px_cc0/medium/198969039_rain.jpg0,1.3464269371473607,0.6489570105815012,0.0,2.4210526315789473,19,5,7,4,0,3,static/images/500px_cc0/medium/198969039_rain.jpg
static/images/500px_cc0/medium/198969039_rain.jpg1,1.4245742398014511,0.7084241029503091,1.0,2.5,18,6,4,3,3,2,static/images/500px_cc0/medium/198969039_rain.jpg
static/images/500px_cc0/medium/199240065_MM00A-1602_RSC_LEX_ROA_H2O_D3200.jpg0,0.8993461677306268,0.462401131554969,0.0,2.9411764705882355,17,0,6,7,3,1,static/images/500px_cc0/medium/199240065_MM00A-1602_RSC_LEX_ROA_H2O_D3200.jpg
static/images/500px_cc0/medium/199240065_MM00A-1602_RSC_LEX_ROA_H2O_D3200.jpg1,0.9703197760719182,0.4676791616497691,1.0,3.0526315789473686,19,1,4,8,5,1,static/images/500px_cc0/medium/199240065_MM00A-1602_RSC_LEX_ROA_H2O_D3200.jpg
static/images/500px_cc0/medium/200230489_Mark.jpg0,1.3112465782349276,0.5670255409857088,0.0,1.9130434782608696,23,12,7,0,2,2,static/images/500px_cc0/medium/200230489_Mark.jpg
static/images/500px_cc0/medium/200230489_Mark.jpg1,1.2589548523523146,0.6260635192006081,1.0,2.0555555555555554,18,8,5,2,2,1,static/images/500px_cc0/medium/200230489_Mark.jpg
static/images/500px_cc0/medium/200479769_Mark.jpg0,0.9763280054720371,0.47057503552366065,0.0,2.789473684210526,19,2,5,7,5,0,static/images/500px_cc0/medium/200479769_Mark.jpg
static/images/500px_cc0/medium/200479769_Mark.jpg1,1.0740552924509195,0.5341151312546706,1.0,2.2777777777777777,18,4,8,4,1,1,static/images/500px_cc0/medium/200479769_Mark.jpg
static/images/500px_cc0/medium/202176431_Mark.jpg0,0.9334586382051248,0.4499126619038947,0.0,2.263157894736842,19,5,5,8,1,0,static/images/500px_cc0/medium/202176431_Mark.jpg
static/images/500px_cc0/medium/202176431_Mark.jpg1,1.0878112581387147,0.5796537029535198,1.0,2.375,16,5,2,7,2,0,static/images/500px_cc0/medium/202176431_Mark.jpg
static/images/500px_cc0/medium/205689063_please_be_quiet.jpg0,1.3926810257774171,0.8041100842564344,0.0,2.357142857142857,14,5,3,4,0,2,static/images/500px_cc0/medium/205689063_please_be_quiet.jpg
static/images/500px_cc0/medium/205689063_please_be_quiet.jpg1,1.1657505560686465,0.704456010661718,1.0,2.230769230769231,13,4,4,4,0,1,static/images/500px_cc0/medium/205689063_please_be_quiet.jpg
static/images/500px_cc0/medium/207143029_MM00A-1704_LEX_CAR_URB_G6.jpg0,1.1832159566199232,0.6552431564608631,0.0,2.6,15,3,4,5,2,1,static/images/500px_cc0/medium/207143029_MM00A-1704_LEX_CAR_URB_G6.jpg
static/images/500px_cc0/medium/207143029_MM00A-1704_LEX_CAR_URB_G6.jpg1,1.130388330520878,0.8688933881248708,1.0,2.5555555555555554,9,1,4,3,0,1,static/images/500px_cc0/medium/207143029_MM00A-1704_LEX_CAR_URB_G6.jpg
static/images/500px_cc0/medium/208819201_Let_me_never_imagine_I_am_something..jpg0,0.9540735874430286,0.5765408987274392,0.0,3.076923076923077,13,0,4,5,3,1,static/images/500px_cc0/medium/208819201_Let_me_never_imagine_I_am_something..jpg
static/images/500px_cc0/medium/208819201_Let_me_never_imagine_I_am_something..jpg1,1.1673205911990767,0.6739908432509796,1.0,3.142857142857143,14,1,3,5,3,2,static/images/500px_cc0/medium/208819201_Let_me_never_imagine_I_am_something..jpg
static/images/500px_cc0/medium/210415495_make_a_cold_wish.jpg0,1.390443574307614,0.6329223267787816,0.0,2.3333333333333335,21,9,2,6,2,2,static/images/500px_cc0/medium/210415495_make_a_cold_wish.jpg
static/images/500px_cc0/medium/210415495_make_a_cold_wish.jpg1,1.3400870618483463,0.7140819897466466,1.0,1.9375,16,9,3,1,2,1,static/images/500px_cc0/medium/210415495_make_a_cold_wish.jpg
static/images/500px_cc0/medium/211975699_rocks_to_climb.jpg0,0.983192080250175,1.0317968102707327,0.0,3.1666666666666665,6,0,2,1,3,0,static/images/500px_cc0/medium/211975699_rocks_to_climb.jpg
static/images/500px_cc0/medium/211975699_rocks_to_climb.jpg1,1.1259916264596033,0.9413525570682091,1.0,2.875,8,0,4,2,1,1,static/images/500px_cc0/medium/211975699_rocks_to_climb.jpg
static/images/500px_cc0/medium/212179907_her.jpg0,1.1259916264596033,0.9413525570682091,0.0,2.875,8,1,2,2,3,0,static/images/500px_cc0/medium/212179907_her.jpg
static/images/500px_cc0/medium/212179907_her.jpg1,1.0327955589886444,1.0838524687415192,1.0,2.3333333333333335,6,1,3,1,1,0,static/images/500px_cc0/medium/212179907_her.jpg
static/images/500px_cc0/medium/219813943_Dead_Guardian.jpg0,0.9438798074485389,0.6341070828020654,0.0,3.090909090909091,11,1,1,5,4,0,static/images/500px_cc0/medium/219813943_Dead_Guardian.jpg
static/images/500px_cc0/medium/219813943_Dead_Guardian.jpg1,0.834847109936722,0.5304365472072887,1.0,2.8333333333333335,12,1,2,7,2,0,static/images/500px_cc0/medium/219813943_Dead_Guardian.jpg
static/images/500px_cc0/medium/219870271_Balaton.jpg0,1.3522468075656264,0.6155353670139427,0.0,2.857142857142857,21,4,4,8,1,4,static/images/500px_cc0/medium/219870271_Balaton.jpg
static/images/500px_cc0/medium/219870271_Balaton.jpg1,1.4507153971054052,0.7214237946446622,1.0,3.111111111111111,18,4,1,6,3,4,static/images/500px_cc0/medium/219870271_Balaton.jpg
static/images/500px_cc0/medium/220028869_Sunset.jpg0,1.2135597524338357,0.8152805350312273,0.0,3.4545454545454546,11,0,4,0,5,2,static/images/500px_cc0/medium/220028869_Sunset.jpg
static/images/500px_cc0/medium/220028869_Sunset.jpg1,1.1547005383792515,0.6977785518016815,1.0,4.0,13,0,2,2,3,6,static/images/500px_cc0/medium/220028869_Sunset.jpg
static/images/500px_cc0/medium/223329847_virginia_creeper.jpg0,1.0,0.532862386389831,0.0,3.25,16,0,4,6,4,2,static/images/500px_cc0/medium/223329847_virginia_creeper.jpg
static/images/500px_cc0/medium/223329847_virginia_creeper.jpg1,0.9642741111341259,0.4647652444242869,1.0,3.473684210526316,19,0,2,10,3,4,static/images/500px_cc0/medium/223329847_virginia_creeper.jpg
static/images/500px_cc0/medium/223460437_A_walk_in_the_park.jpg0,1.2167659925061518,0.5394838183608792,0.0,2.6363636363636362,22,5,4,9,2,2,static/images/500px_cc0/medium/223460437_A_walk_in_the_park.jpg
static/images/500px_cc0/medium/223460437_A_walk_in_the_park.jpg1,1.1596246568305386,0.4587322360820374,1.0,3.037037037037037,27,3,4,13,3,4,static/images/500px_cc0/medium/223460437_A_walk_in_the_park.jpg
static/images/500px_cc0/medium/223477547_Untitled.jpg0,1.1954775893619531,0.6370250411429725,0.0,2.6875,16,2,6,5,1,2,static/images/500px_cc0/medium/223477547_Untitled.jpg
static/images/500px_cc0/medium/223477547_Untitled.jpg1,1.0894228312566052,0.5098655797108571,1.0,2.85,20,3,4,6,7,0,static/images/500px_cc0/medium/223477547_Untitled.jpg
static/images/500px_cc0/medium/223545123_Untitled.jpg0,0.816496580927726,0.49340394574549773,0.0,4.0,13,0,0,4,5,4,static/images/500px_cc0/medium/223545123_Untitled.jpg
static/images/500px_cc0/medium/223545123_Untitled.jpg1,0.8623164985025762,0.5210926448206086,1.0,4.076923076923077,13,0,0,4,4,5,static/images/500px_cc0/medium/223545123_Untitled.jpg
static/images/500px_cc0/medium/223545133_Untitled.jpg0,0.9785276387866013,0.4866103466928462,0.0,3.611111111111111,18,0,2,7,5,4,static/images/500px_cc0/medium/223545133_Untitled.jpg
static/images/500px_cc0/medium/223545133_Untitled.jpg1,0.7669649888473704,0.3814027160102369,1.0,3.6666666666666665,18,0,1,6,9,2,static/images/500px_cc0/medium/223545133_Untitled.jpg
static/images/500px_cc0/medium/223595995_Rocks_and_Blue.jpg0,1.1122743142757674,0.4809834818602128,0.0,3.347826086956522,23,2,3,5,11,2,static/images/500px_cc0/medium/223595995_Rocks_and_Blue.jpg
static/images/500px_cc0/medium/223595995_Rocks_and_Blue.jpg1,1.145931016569864,0.5363122245181082,1.0,3.05,20,1,7,4,6,2,static/images/500px_cc0/medium/223595995_Rocks_and_Blue.jpg
static/images/500px_cc0/medium/223595997_Rocks_in_the_Beach.jpg0,0.9999999999999999,0.532862386389831,0.0,3.25,16,1,2,6,6,1,static/images/500px_cc0/medium/223595997_Rocks_in_the_Beach.jpg
static/images/500px_cc0/medium/223595997_Rocks_in_the_Beach.jpg1,1.0462967275611936,0.4896819418886458,1.0,3.4,20,1,3,5,9,2,static/images/500px_cc0/medium/223595997_Rocks_in_the_Beach.jpg
static/images/500px_cc0/medium/223658055_Rocks.jpg0,0.8623164985025762,0.5210926448206086,0.0,4.076923076923077,13,0,0,4,4,5,static/images/500px_cc0/medium/223658055_Rocks.jpg
static/images/500px_cc0/medium/223658055_Rocks.jpg1,0.8837151016885367,0.489385111317032,1.0,3.933333333333333,15,0,0,6,4,5,static/images/500px_cc0/medium/223658055_Rocks.jpg
static/images/500px_cc0/medium/223768047_Light_and_Shadow.jpg0,1.3178930553209385,0.6167929360109499,0.0,2.5,20,6,5,3,5,1,static/images/500px_cc0/medium/223768047_Light_and_Shadow.jpg
static/images/500px_cc0/medium/223768047_Light_and_Shadow.jpg1,1.3746657347707993,0.7067879022288225,1.0,2.5294117647058822,17,6,2,4,4,1,static/images/500px_cc0/medium/223768047_Light_and_Shadow.jpg
static/images/500px_cc0/medium/224938483_501_bird.jpg0,0.751903901522118,0.37391301348737294,0.0,3.7222222222222223,18,0,1,5,10,2,static/images/500px_cc0/medium/224938483_501_bird.jpg
static/images/500px_cc0/medium/224938483_501_bird.jpg1,1.0846522890932808,0.5393848937076113,1.0,3.6666666666666665,18,0,4,2,8,4,static/images/500px_cc0/medium/224938483_501_bird.jpg
static/images/500px_cc0/medium/225088709_Ducks_at_the_stromy_Balaton.jpg0,1.1361818036340359,0.7632973217031638,0.0,3.090909090909091,11,1,2,4,3,1,static/images/500px_cc0/medium/225088709_Ducks_at_the_stromy_Balaton.jpg
static/images/500px_cc0/medium/225088709_Ducks_at_the_stromy_Balaton.jpg1,0.97182531580755,0.7470110655941071,1.0,3.2222222222222223,9,0,2,4,2,1,static/images/500px_cc0/medium/225088709_Ducks_at_the_stromy_Balaton.jpg
static/images/500px_cc0/medium/225428903_6_51_PM.jpg0,1.0894095588038442,0.6290063524277025,0.0,2.4285714285714284,14,2,8,0,4,0,static/images/500px_cc0/medium/225428903_6_51_PM.jpg
static/images/500px_cc0/medium/225428903_6_51_PM.jpg1,1.4455945454184551,0.8735640409506761,1.0,2.6153846153846154,13,3,5,1,2,2,static/images/500px_cc0/medium/225428903_6_51_PM.jpg
static/images/500px_cc0/medium/227480157_center_parcs-de_kempervennen.jpg0,1.300349603340998,0.8735867502307375,0.0,2.909090909090909,11,1,4,3,1,2,static/images/500px_cc0/medium/227480157_center_parcs-de_kempervennen.jpg
static/images/500px_cc0/medium/227480157_center_parcs-de_kempervennen.jpg1,0.9258200997725514,0.7740049728844967,1.0,2.5,8,1,3,3,1,0,static/images/500px_cc0/medium/227480157_center_parcs-de_kempervennen.jpg
static/images/500px_cc0/medium/229736563_Tihany_August_20..jpg0,1.2060453783110545,0.8102323098054325,0.0,3.3636363636363638,11,1,1,4,3,2,static/images/500px_cc0/medium/229736563_Tihany_August_20..jpg
static/images/500px_cc0/medium/229736563_Tihany_August_20..jpg1,0.9341987329938275,0.6276032484871215,1.0,3.5454545454545454,11,0,1,5,3,2,static/images/500px_cc0/medium/229736563_Tihany_August_20..jpg
static/images/500px_cc0/medium/231222599_Her.jpg0,1.164500152881315,0.7398880980297617,0.0,2.9166666666666665,12,2,2,3,5,0,static/images/500px_cc0/medium/231222599_Her.jpg
static/images/500px_cc0/medium/231222599_Her.jpg1,1.1381803659589922,0.7231653032423826,1.0,2.75,12,2,3,3,4,0,static/images/500px_cc0/medium/231222599_Her.jpg
static/images/500px_cc0/medium/231554495_green_tomatoes.jpg0,1.3155870289605438,0.7950012850307164,0.0,3.3076923076923075,13,1,3,3,3,3,static/images/500px_cc0/medium/231554495_green_tomatoes.jpg
static/images/500px_cc0/medium/231554495_green_tomatoes.jpg1,1.087114613009218,0.6907196717575089,1.0,2.5,12,1,7,2,1,1,static/images/500px_cc0/medium/231554495_green_tomatoes.jpg
static/images/500px_cc0/medium/232495645_The_Supreme_cannot_be_found_amongst_the_things_that_are_visible..jpg0,0.9464847243000456,0.5043461088720433,0.0,2.6875,16,2,4,7,3,0,static/images/500px_cc0/medium/232495645_The_Supreme_cannot_be_found_amongst_the_things_that_are_visible..jpg
static/images/500px_cc0/medium/232495645_The_Supreme_cannot_be_found_amongst_the_things_that_are_visible..jpg1,0.8338093878327919,0.4617482481651134,1.0,2.533333333333333,15,2,4,8,1,0,static/images/500px_cc0/medium/232495645_The_Supreme_cannot_be_found_amongst_the_things_that_are_visible..jpg
static/images/500px_cc0/medium/232783277_going_home.jpg0,1.143398140351517,0.5069543350673866,0.0,2.4545454545454546,22,5,7,6,3,1,static/images/500px_cc0/medium/232783277_going_home.jpg
static/images/500px_cc0/medium/232783277_going_home.jpg1,1.1991282236408356,0.5963124366712922,1.0,2.5555555555555554,18,4,5,5,3,1,static/images/500px_cc0/medium/232783277_going_home.jpg
static/images/500px_cc0/medium/233459315_Behind_the_believer_is_a_reality.jpg0,1.1952286093343938,0.661895541799363,0.0,3.0,15,2,3,4,5,1,static/images/500px_cc0/medium/233459315_Behind_the_believer_is_a_reality.jpg
static/images/500px_cc0/medium/233459315_Behind_the_believer_is_a_reality.jpg1,0.9972489631508747,0.5757944087277695,1.0,2.9285714285714284,14,0,6,4,3,1,static/images/500px_cc0/medium/233459315_Behind_the_believer_is_a_reality.jpg
static/images/500px_cc0/medium/234985111_Budapest_at_night.jpg0,0.6513389472789296,0.41384102327724737,0.0,3.3333333333333335,12,0,1,6,5,0,static/images/500px_cc0/medium/234985111_Budapest_at_night.jpg
static/images/500px_cc0/medium/234985111_Budapest_at_night.jpg1,1.1254628677422756,0.6232605618720797,1.0,3.466666666666667,15,1,2,3,7,2,static/images/500px_cc0/medium/234985111_Budapest_at_night.jpg
static/images/500px_cc0/medium/238116245_Bratwurst.jpg0,1.0555973258234952,0.5845703143660484,0.0,2.4,15,4,3,6,2,0,static/images/500px_cc0/medium/238116245_Bratwurst.jpg
static/images/500px_cc0/medium/238116245_Bratwurst.jpg1,1.266647387553302,0.7313404280496472,1.0,2.7142857142857144,14,2,5,4,1,2,static/images/500px_cc0/medium/238116245_Bratwurst.jpg
static/images/500px_cc0/medium/240030093_Image_1_18_1_2_copy.jpg0,1.0994504121565505,0.6348037685524348,0.0,3.142857142857143,14,1,2,7,2,2,static/images/500px_cc0/medium/240030093_Image_1_18_1_2_copy.jpg
static/images/500px_cc0/medium/240030093_Image_1_18_1_2_copy.jpg1,1.2880570286640687,0.8183923915630906,1.0,3.25,12,0,5,2,2,3,static/images/500px_cc0/medium/240030093_Image_1_18_1_2_copy.jpg
static/images/500px_cc0/medium/241904221_f_.jpg0,1.3557637102737476,0.750796917472794,0.0,2.8666666666666667,15,4,2,1,8,0,static/images/500px_cc0/medium/241904221_f_.jpg
static/images/500px_cc0/medium/241904221_f_.jpg1,1.3849652179642493,0.6675318673538011,1.0,2.8421052631578947,19,5,2,5,5,2,static/images/500px_cc0/medium/241904221_f_.jpg
static/images/500px_cc0/medium/242215175_Guy_enjoying_sunset.jpg0,1.0593499054713802,0.7578132706991565,0.0,2.3,10,3,2,4,1,0,static/images/500px_cc0/medium/242215175_Guy_enjoying_sunset.jpg
static/images/500px_cc0/medium/242215175_Guy_enjoying_sunset.jpg1,0.8528028654224418,0.541845089955991,1.0,2.0,12,4,4,4,0,0,static/images/500px_cc0/medium/242215175_Guy_enjoying_sunset.jpg
static/images/500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg0,0.9847319278346618,0.6256688170903368,0.0,2.6666666666666665,12,1,4,6,0,1,static/images/500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg
static/images/500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg1,1.0500305245868342,0.6345270955031945,1.0,2.5384615384615383,13,1,7,3,1,1,static/images/500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg
static/images/500px_cc0/medium/244984497_striped.jpg0,1.2401124093721456,0.7879298337945153,0.0,3.0833333333333335,12,2,1,4,4,1,static/images/500px_cc0/medium/244984497_striped.jpg
static/images/500px_cc0/medium/244984497_striped.jpg1,1.3026778945578592,0.8276820465544952,1.0,2.6666666666666665,12,3,2,4,2,1,static/images/500px_cc0/medium/244984497_striped.jpg
static/images/500px_cc0/medium/246333743_.jpg0,1.2351684199496944,0.7464048059710826,0.0,3.769230769230769,13,0,3,2,3,5,static/images/500px_cc0/medium/246333743_.jpg
static/images/500px_cc0/medium/246333743_.jpg1,1.0600988273786192,0.5870631628366005,1.0,3.8666666666666667,15,0,2,3,5,5,static/images/500px_cc0/medium/246333743_.jpg
static/images/500px_cc0/medium/246435479_IMG.jpg0,1.1657505560686465,0.7044560106617181,0.0,3.230769230769231,13,1,2,5,3,2,static/images/500px_cc0/medium/246435479_IMG.jpg
static/images/500px_cc0/medium/246435479_IMG.jpg1,1.384768001357057,0.7995412399801025,1.0,3.0714285714285716,14,3,1,4,4,2,static/images/500px_cc0/medium/246435479_IMG.jpg
static/images/500px_cc0/medium/247698413_winter_in_the_woods.jpg0,1.0467035087808378,0.5381652852139389,0.0,2.7058823529411766,17,1,8,4,3,1,static/images/500px_cc0/medium/247698413_winter_in_the_woods.jpg
static/images/500px_cc0/medium/247698413_winter_in_the_woods.jpg1,1.0327955589886444,0.571943116777847,1.0,2.933333333333333,15,1,4,6,3,1,static/images/500px_cc0/medium/247698413_winter_in_the_woods.jpg
static/images/500px_cc0/medium/252376423_Blackjack_in_der_aufregenden_Welt_der_Film-und_Spielhelden.jpg0,1.0316624861746777,0.49724540150352314,0.0,2.210526315789474,19,6,5,6,2,0,static/images/500px_cc0/medium/252376423_Blackjack_in_der_aufregenden_Welt_der_Film-und_Spielhelden.jpg
static/images/500px_cc0/medium/252376423_Blackjack_in_der_aufregenden_Welt_der_Film-und_Spielhelden.jpg1,1.0485300208760655,0.5053752929916451,1.0,2.1052631578947367,19,7,5,5,2,0,static/images/500px_cc0/medium/252376423_Blackjack_in_der_aufregenden_Welt_der_Film-und_Spielhelden.jpg
static/images/500px_cc0/medium/252755949_It_comes.jpg0,1.020835571068081,0.47776575384575715,0.0,3.1,20,1,4,9,4,2,static/images/500px_cc0/medium/252755949_It_comes.jpg
static/images/500px_cc0/medium/252755949_It_comes.jpg1,0.7591546545162482,0.3552953150143332,1.0,2.95,20,0,6,9,5,0,static/images/500px_cc0/medium/252755949_It_comes.jpg
static/images/500px_cc0/medium/252756505_Young_apple_tree.jpg0,0.9783367810436532,0.4453335635282829,0.0,2.5714285714285716,21,3,7,7,4,0,static/images/500px_cc0/medium/252756505_Young_apple_tree.jpg
static/images/500px_cc0/medium/252756505_Young_apple_tree.jpg1,1.3200935795706035,0.6787294891044979,1.0,2.3529411764705883,17,6,4,3,3,1,static/images/500px_cc0/medium/252756505_Young_apple_tree.jpg
static/images/500px_cc0/medium/252756875_cornflower_seeds.jpg0,1.007326105267277,0.5179192925186982,0.0,2.5294117647058822,17,2,7,6,1,1,static/images/500px_cc0/medium/252756875_cornflower_seeds.jpg
static/images/500px_cc0/medium/252756875_cornflower_seeds.jpg1,0.7385489458759964,0.46925161281775274,1.0,2.0,12,3,6,3,0,0,static/images/500px_cc0/medium/252756875_cornflower_seeds.jpg
static/images/500px_cc0/medium/253118977_sunset_over_BUD.jpg0,0.7262730392025629,0.419337568285135,0.0,3.7142857142857144,14,0,0,6,6,2,static/images/500px_cc0/medium/253118977_sunset_over_BUD.jpg
static/images/500px_cc0/medium/253118977_sunset_over_BUD.jpg1,0.7929614610987591,0.5038236756015766,1.0,3.9166666666666665,12,0,0,4,5,3,static/images/500px_cc0/medium/253118977_sunset_over_BUD.jpg
static/images/500px_cc0/medium/254033919_forest_stairs.jpg0,1.1657505560686467,0.7044560106617181,0.0,2.769230769230769,13,2,3,5,2,1,static/images/500px_cc0/medium/254033919_forest_stairs.jpg
static/images/500px_cc0/medium/254033919_forest_stairs.jpg1,1.3085940167422419,0.650748494908886,1.0,2.7777777777777777,18,4,3,6,3,2,static/images/500px_cc0/medium/254033919_forest_stairs.jpg
static/images/500px_cc0/medium/258564947_Phacelia_tanacetifolia.jpg0,1.2588865404147536,0.6067638899588013,0.0,3.1578947368421053,19,2,4,5,5,3,static/images/500px_cc0/medium/258564947_Phacelia_tanacetifolia.jpg
static/images/500px_cc0/medium/258564947_Phacelia_tanacetifolia.jpg1,1.278274981412284,0.6356711933503951,1.0,3.111111111111111,18,2,4,5,4,3,static/images/500px_cc0/medium/258564947_Phacelia_tanacetifolia.jpg
static/images/500px_cc0/medium/258577687_blossom.jpg0,1.082325538564332,0.599371905220937,0.0,2.8,15,1,6,4,3,1,static/images/500px_cc0/medium/258577687_blossom.jpg
static/images/500px_cc0/medium/258577687_blossom.jpg1,1.0606601717798212,0.5453411391787655,1.0,3.0,17,1,5,5,5,1,static/images/500px_cc0/medium/258577687_blossom.jpg
static/images/500px_cc0/medium/258824099_Gilia_tricolor.jpg0,1.3004524099667143,0.6686309315348149,0.0,3.235294117647059,17,2,3,4,5,3,static/images/500px_cc0/medium/258824099_Gilia_tricolor.jpg
static/images/500px_cc0/medium/258824099_Gilia_tricolor.jpg1,0.7559289460184544,0.4364603790989867,1.0,3.4285714285714284,14,0,1,7,5,1,static/images/500px_cc0/medium/258824099_Gilia_tricolor.jpg
static/images/500px_cc0/medium/258824101_Phacelia_tanacetifolia.jpg0,1.228320776436091,0.5920316632998794,0.0,3.210526315789474,19,2,3,6,5,3,static/images/500px_cc0/medium/258824101_Phacelia_tanacetifolia.jpg
static/images/500px_cc0/medium/258824101_Phacelia_tanacetifolia.jpg1,0.9164438231805326,0.45573679152832836,1.0,3.611111111111111,18,0,2,6,7,3,static/images/500px_cc0/medium/258824101_Phacelia_tanacetifolia.jpg
static/images/500px_cc0/medium/259634613_Gilia_tricolor.jpg0,1.147247344990711,0.5898601556681466,0.0,3.764705882352941,17,1,1,4,6,5,static/images/500px_cc0/medium/259634613_Gilia_tricolor.jpg
static/images/500px_cc0/medium/259634613_Gilia_tricolor.jpg1,0.7300459115473718,0.4215159599217837,1.0,3.9285714285714284,14,0,0,4,7,3,static/images/500px_cc0/medium/259634613_Gilia_tricolor.jpg
static/images/500px_cc0/medium/260200183_bee_on_gilia_capitata.jpg0,1.5898986690282426,1.2221043016877262,0.0,3.4444444444444446,9,2,0,2,2,3,static/images/500px_cc0/medium/260200183_bee_on_gilia_capitata.jpg
static/images/500px_cc0/medium/260200183_bee_on_gilia_capitata.jpg1,1.3333333333333333,1.0248907266814982,1.0,3.4444444444444446,9,1,1,2,3,2,static/images/500px_cc0/medium/260200183_bee_on_gilia_capitata.jpg
static/images/500px_cc0/medium/260395273_cyanus_segetum.jpg0,1.2351684199496948,0.7464048059710824,0.0,3.230769230769231,13,1,2,6,1,3,static/images/500px_cc0/medium/260395273_cyanus_segetum.jpg
static/images/500px_cc0/medium/260395273_cyanus_segetum.jpg1,1.0357254813546264,0.6958098461083506,1.0,3.4545454545454546,11,0,2,4,3,2,static/images/500px_cc0/medium/260395273_cyanus_segetum.jpg
static/images/500px_cc0/medium/260395297_cyanus_segetum.jpg0,1.3568010505999362,0.8620702592861613,0.0,3.75,12,1,1,3,2,5,static/images/500px_cc0/medium/260395297_cyanus_segetum.jpg
